,Number of Cities,Optimal Route,KNN Route 1 Iteration,KNN Route 3 Iterations,KNN Route 5 Iterations,KNN Route 10 Iterations,KNN Route 25 Iterations,Random Route 10 Iterations,Random Route 100 Iterations,Optimal Time sec,KNN Time % of Optimal (1 IT),KNN Time % of Optimal (3 IT),KNN Time % of Optimal (5 IT),KNN Time % of Optimal (10 IT),KNN Time % of Optimal (25 IT),Random Route Time % of Optimal (10 IT),Random Route Time % of Optimal (100 IT),Optimal Route Distance,KNN Distance % of Optimal (1 IT),KNN Distance % of Optimal (3 IT),KNN Distance % of Optimal (5 IT),KNN Distance % of Optimal (10 IT),KNN Distance % of Optimal (25 IT),Random Route Distance % of Optimal (10 IT),Random Route Distance % of Optimal (100 IT),Cluster count after KNN step (best route) (1 IT),Cluster count after KNN step (best route) (3 IT),Cluster count after KNN step (best route) (5 IT),Cluster count after KNN step (best route) (10 IT),Cluster count after KNN step (best route) (25 IT)
113,9,"['Seattle', 'Honolulu', 'Saint Louis', 'Indianapolis', 'Cincinnati', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Seattle']","['Seattle', 'Honolulu', 'Cincinnati', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Indianapolis', 'Saint Louis', 'Seattle']","['Seattle', 'Honolulu', 'Cincinnati', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Indianapolis', 'Saint Louis', 'Seattle']","['Seattle', 'Honolulu', 'Cincinnati', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Indianapolis', 'Saint Louis', 'Seattle']","['Seattle', 'Honolulu', 'Saint Louis', 'Cincinnati', 'Indianapolis', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Seattle']","['Seattle', 'Honolulu', 'Saint Louis', 'Cincinnati', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Indianapolis', 'Seattle']","['Seattle', 'Indianapolis', 'Allentown', 'Washington', 'Hartford', 'Rochester', 'Cincinnati', 'Saint Louis', 'Honolulu', 'Seattle']","['Seattle', 'Honolulu', 'Saint Louis', 'Washington', 'Allentown', 'Hartford', 'Rochester', 'Cincinnati', 'Indianapolis', 'Seattle']",0.359089,0.04911317250041076,0.14832534552715346,0.2466324504510024,0.5619136203002598,1.362859903812147,0.008365614095669877,0.016736797841203712,16542.0,1.02726393423,1.02726393423,1.02726393423,1.02043283763,1.01958650707,1.04038205779,1.02387861202,2,2,2,1,2
114,9,"['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'Baltimore', 'Winston-Salem', 'Melbourne', 'Dallas', 'Tucson', 'Milwaukee', 'Toledo', 'New Haven', 'Allentown']","['Allentown', 'New Haven', 'Melbourne', 'Winston-Salem', 'Toledo', 'Milwaukee', 'Tucson', 'Dallas', 'Baltimore', 'Allentown']","['Allentown', 'Baltimore', 'Melbourne', 'Winston-Salem', 'Toledo', 'Tucson', 'Dallas', 'Milwaukee', 'New Haven', 'Allentown']",0.355624,0.03379411963197084,0.1304467639979304,0.2382122691381909,0.43544305221244917,1.0572008638337125,0.008449935887341687,0.01689705981598542,8390.0,1.0,1.0,1.0,1.0,1.0,1.14600715137,1.17318235995,1,1,1,1,1
115,9,"['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Las Vegas', 'Ogden', 'Kansas City', 'Chattanooga', 'Baltimore', 'Columbia']","['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Chattanooga', 'Kansas City', 'Las Vegas', 'Ogden', 'Baltimore', 'Columbia']","['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Chattanooga', 'Kansas City', 'Las Vegas', 'Ogden', 'Baltimore', 'Columbia']","['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Chattanooga', 'Kansas City', 'Las Vegas', 'Ogden', 'Baltimore', 'Columbia']","['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Chattanooga', 'Las Vegas', 'Ogden', 'Kansas City', 'Baltimore', 'Columbia']","['Columbia', 'Charleston', 'Jacksonville', 'Sarasota', 'Las Vegas', 'Ogden', 'Kansas City', 'Chattanooga', 'Baltimore', 'Columbia']","['Columbia', 'Jacksonville', 'Charleston', 'Sarasota', 'Baltimore', 'Las Vegas', 'Ogden', 'Kansas City', 'Chattanooga', 'Columbia']","['Columbia', 'Sarasota', 'Jacksonville', 'Charleston', 'Chattanooga', 'Kansas City', 'Ogden', 'Las Vegas', 'Baltimore', 'Columbia']",0.420187,0.08224195417754476,0.2919961826520097,0.3730434306630143,0.5546649467974973,1.1198537793887007,0.015495481773591283,0.030988583654420532,8793.0,1.00614124872,1.00614124872,1.00614124872,1.00250199022,1.0,1.09029910156,1.03832594109,1,1,1,1,1
116,9,"['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Grand Rapids', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Knoxville']","['Knoxville', 'Provo', 'San Francisco', 'Seattle', 'Grand Rapids', 'Dayton', 'Boston', 'Providence', 'Melbourne', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Grand Rapids', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Grand Rapids', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Grand Rapids', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Grand Rapids', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Boston', 'Grand Rapids', 'Knoxville']","['Knoxville', 'Melbourne', 'Providence', 'Boston', 'Seattle', 'San Francisco', 'Provo', 'Dayton', 'Grand Rapids', 'Knoxville']",0.340057,0.056714021472870725,0.19943127181619552,0.32591594938495605,0.6743751782789357,1.6543844120250428,0.008833813154853452,0.016200225256354082,11649.0,1.0091853378,1.0,1.0,1.0,1.0,1.21555498326,1.05820242081,2,2,2,2,2
117,9,"['Honolulu', 'Houston', 'Baton Rouge', 'Baltimore', 'Boston', 'Scranton', 'Saint Louis', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Baton Rouge', 'Saint Louis', 'Baltimore', 'Boston', 'Scranton', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Baton Rouge', 'Saint Louis', 'Baltimore', 'Boston', 'Scranton', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Baton Rouge', 'Saint Louis', 'Baltimore', 'Boston', 'Scranton', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Baton Rouge', 'Saint Louis', 'Baltimore', 'Boston', 'Scranton', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Baton Rouge', 'Saint Louis', 'Baltimore', 'Boston', 'Scranton', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Houston', 'Scranton', 'Boston', 'Baltimore', 'Baton Rouge', 'Saint Louis', 'Des Moines', 'Portland', 'Honolulu']","['Honolulu', 'Portland', 'Baltimore', 'Boston', 'Scranton', 'Saint Louis', 'Des Moines', 'Houston', 'Baton Rouge', 'Honolulu']",0.349597,0.05178820184383733,0.15082795332911897,0.2671018343978924,0.5134769463124683,1.2660921003326686,0.007159672422818274,0.01718550216392017,17543.0,1.0091204469,1.0091204469,1.0091204469,1.0091204469,1.0091204469,1.07695377073,1.08373710312,2,2,2,2,2
118,9,"['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Orlando', 'Milwaukee', 'Seattle', 'Portland', 'Provo', 'Dallas', 'Little Rock', 'Jackson', 'New Orleans']","['New Orleans', 'Dallas', 'Little Rock', 'Seattle', 'Portland', 'Provo', 'Jackson', 'Milwaukee', 'Orlando', 'New Orleans']","['New Orleans', 'Milwaukee', 'Orlando', 'Jackson', 'Little Rock', 'Dallas', 'Provo', 'Seattle', 'Portland', 'New Orleans']",0.348571,0.05307383574651935,0.1774903821603059,0.288228223231422,0.5610162635445863,1.4196677290996669,0.008618043382840225,0.017241824477653045,9184.0,1.0,1.0,1.0,1.0,1.0,1.21025696864,1.21537456446,2,2,2,2,2
119,9,"['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Boston', 'Melbourne', 'Phoenix', 'Bakersfield', 'Ogden', 'Wichita', 'Saint Louis', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Ogden', 'Phoenix', 'Bakersfield', 'Saint Louis', 'Wichita', 'Boston', 'Melbourne', 'Detroit', 'Pittsburgh']","['Pittsburgh', 'Saint Louis', 'Wichita', 'Phoenix', 'Bakersfield', 'Ogden', 'Boston', 'Melbourne', 'Detroit', 'Pittsburgh']",0.349068,0.05047440613290247,0.17792235323776456,0.30578855695738366,0.6266343520460198,1.5196637904362473,0.008614367401194038,0.01578202527874225,10261.0,1.0,1.0,1.0,1.0,1.0,1.31186044245,1.13176103694,2,2,2,2,2
120,9,"['Madison', 'Provo', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Akron', 'Columbus', 'Madison']","['Madison', 'Rochester', 'Syracuse', 'Springfield', 'Akron', 'Orlando', 'Columbus', 'Stockton', 'Provo', 'Madison']","['Madison', 'Provo', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Akron', 'Columbus', 'Madison']","['Madison', 'Provo', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Akron', 'Columbus', 'Madison']","['Madison', 'Provo', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Akron', 'Columbus', 'Madison']","['Madison', 'Provo', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Akron', 'Columbus', 'Madison']","['Madison', 'Stockton', 'Orlando', 'Springfield', 'Syracuse', 'Rochester', 'Columbus', 'Provo', 'Akron', 'Madison']","['Madison', 'Columbus', 'Orlando', 'Springfield', 'Rochester', 'Syracuse', 'Akron', 'Stockton', 'Provo', 'Madison']",0.343564,0.05363775017172929,0.16074152123039667,0.28385686509645947,0.6059453260527878,1.5379929212606676,0.007285396607327892,0.017490191056105994,9976.0,1.09161988773,1.0,1.0,1.0,1.0,1.50350842021,1.08440256616,1,1,1,1,1
121,9,"['Tulsa', 'Oklahoma City', 'Stockton', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Stockton', 'Oklahoma City', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Oklahoma City', 'Stockton', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Oklahoma City', 'Stockton', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Oklahoma City', 'Stockton', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Oklahoma City', 'Stockton', 'Austin', 'Dallas', 'Sarasota', 'Charleston', 'Allentown', 'Indianapolis', 'Tulsa']","['Tulsa', 'Stockton', 'Austin', 'Dallas', 'Indianapolis', 'Allentown', 'Oklahoma City', 'Sarasota', 'Charleston', 'Tulsa']","['Tulsa', 'Indianapolis', 'Sarasota', 'Charleston', 'Allentown', 'Stockton', 'Oklahoma City', 'Dallas', 'Austin', 'Tulsa']",0.437714,0.10755196315402295,0.25400375587712526,0.3260850692461288,0.4762858853041028,1.093419447401728,0.018306474090387787,0.04462274453181758,9770.0,1.04032753327,1.0,1.0,1.0,1.0,1.30562947799,1.14892528147,2,2,2,2,2
122,9,"['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Columbus', 'Baltimore', 'Hartford', 'Detroit', 'Colorado Springs', 'San Francisco', 'Los Angeles', 'Phoenix']","['Phoenix', 'Tulsa', 'Baltimore', 'Hartford', 'Columbus', 'Detroit', 'Los Angeles', 'San Francisco', 'Colorado Springs', 'Phoenix']","['Phoenix', 'Los Angeles', 'Detroit', 'Hartford', 'Baltimore', 'Columbus', 'Tulsa', 'Colorado Springs', 'San Francisco', 'Phoenix']",0.346567,0.08113005566023308,0.20417697010967573,0.3484982701757524,0.6878294817452325,1.6430214071160845,0.008673647519815792,0.01733863870478147,9154.0,1.0,1.0,1.0,1.0,1.0,1.20755953681,1.12584662443,2,2,2,2,2
123,9,"['Rochester', 'Philadelphia', 'Winston-Salem', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Winston-Salem', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Winston-Salem', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Winston-Salem', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Winston-Salem', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Winston-Salem', 'Columbia', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Pittsburgh', 'Buffalo', 'Rochester']","['Rochester', 'Pittsburgh', 'Colorado Springs', 'Los Angeles', 'McAllen', 'Philadelphia', 'Columbia', 'Winston-Salem', 'Buffalo', 'Rochester']","['Rochester', 'Philadelphia', 'Pittsburgh', 'McAllen', 'Los Angeles', 'Colorado Springs', 'Columbia', 'Winston-Salem', 'Buffalo', 'Rochester']",0.342562,0.06761403775083051,0.18449798868525988,0.33050367524710855,0.6494765910988377,1.576462071099538,0.008772134679269739,0.016084679561655994,9085.0,1.056796918,1.0,1.0,1.0,1.0,1.1557512383,1.08937809576,2,2,2,2,2
124,9,"['Miami', 'Melbourne', 'Harrisburg', 'Albany', 'Rochester', 'Milwaukee', 'Albuquerque', 'McAllen', 'Birmingham', 'Miami']","['Miami', 'McAllen', 'Albuquerque', 'Milwaukee', 'Rochester', 'Albany', 'Harrisburg', 'Birmingham', 'Melbourne', 'Miami']","['Miami', 'McAllen', 'Albuquerque', 'Milwaukee', 'Rochester', 'Albany', 'Harrisburg', 'Birmingham', 'Melbourne', 'Miami']","['Miami', 'Melbourne', 'Harrisburg', 'Albany', 'Rochester', 'Milwaukee', 'Albuquerque', 'McAllen', 'Birmingham', 'Miami']","['Miami', 'Melbourne', 'Harrisburg', 'Albany', 'Rochester', 'Milwaukee', 'Albuquerque', 'McAllen', 'Birmingham', 'Miami']","['Miami', 'Melbourne', 'Harrisburg', 'Albany', 'Rochester', 'Milwaukee', 'Albuquerque', 'McAllen', 'Birmingham', 'Miami']","['Miami', 'McAllen', 'Albuquerque', 'Harrisburg', 'Milwaukee', 'Rochester', 'Birmingham', 'Melbourne', 'Albany', 'Miami']","['Miami', 'Melbourne', 'Birmingham', 'Milwaukee', 'McAllen', 'Albuquerque', 'Rochester', 'Harrisburg', 'Albany', 'Miami']",0.354081,0.054394333499961874,0.149084531505503,0.31245957845803646,0.6361849407339,1.6990406150005224,0.007071828197502832,0.015558586877014018,8679.0,1.00138264777,1.00138264777,1.0,1.0,1.0,1.54441755963,1.24703306833,2,2,2,2,2
125,9,"['Columbus', 'Harrisburg', 'Charleston', 'Salt Lake City', 'Las Vegas', 'Fresno', 'Seattle', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Harrisburg', 'Charleston', 'Las Vegas', 'Fresno', 'Seattle', 'Salt Lake City', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Harrisburg', 'Charleston', 'Las Vegas', 'Fresno', 'Seattle', 'Salt Lake City', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Harrisburg', 'Charleston', 'Salt Lake City', 'Las Vegas', 'Fresno', 'Seattle', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Harrisburg', 'Charleston', 'Salt Lake City', 'Las Vegas', 'Fresno', 'Seattle', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Harrisburg', 'Charleston', 'Salt Lake City', 'Las Vegas', 'Fresno', 'Seattle', 'Minneapolis', 'Madison', 'Columbus']","['Columbus', 'Charleston', 'Harrisburg', 'Minneapolis', 'Seattle', 'Madison', 'Las Vegas', 'Fresno', 'Salt Lake City', 'Columbus']","['Columbus', 'Seattle', 'Salt Lake City', 'Fresno', 'Las Vegas', 'Minneapolis', 'Madison', 'Harrisburg', 'Charleston', 'Columbus']",0.343568,0.061527848926558944,0.193833535137149,0.33344781819028546,0.6564610208168398,1.5908903041028266,0.00874935966096959,0.020400619382480323,9862.0,1.01916446968,1.01916446968,1.0,1.0,1.0,1.42212532955,1.10768606773,2,2,3,3,3
126,9,"['Albuquerque', 'Saint Louis', 'Milwaukee', 'Chicago', 'Greensboro', 'Dallas', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Dallas', 'Saint Louis', 'Milwaukee', 'Chicago', 'Greensboro', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Dallas', 'Saint Louis', 'Milwaukee', 'Chicago', 'Greensboro', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Saint Louis', 'Chicago', 'Milwaukee', 'Greensboro', 'Dallas', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Saint Louis', 'Milwaukee', 'Chicago', 'Greensboro', 'Dallas', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Saint Louis', 'Milwaukee', 'Chicago', 'Greensboro', 'Dallas', 'McAllen', 'Los Angeles', 'Phoenix', 'Albuquerque']","['Albuquerque', 'Milwaukee', 'Greensboro', 'Saint Louis', 'Dallas', 'McAllen', 'Los Angeles', 'Phoenix', 'Chicago', 'Albuquerque']","['Albuquerque', 'McAllen', 'Dallas', 'Saint Louis', 'Chicago', 'Milwaukee', 'Greensboro', 'Phoenix', 'Los Angeles', 'Albuquerque']",0.465265,0.09793773440942259,0.2673465659355421,0.4721330854459287,1.1310994809409691,1.9547010843282855,0.013998473987942356,0.03120372260969555,8670.0,1.00991926182,1.00991926182,1.0014994233,1.0,1.0,1.41049596309,1.05190311419,2,2,1,2,2
127,9,"['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Phoenix', 'San Bernardino', 'San Jose', 'Sacramento', 'Salt Lake City', 'Chicago', 'Louisville', 'Atlanta', 'Wichita']","['Wichita', 'Louisville', 'Chicago', 'Atlanta', 'Salt Lake City', 'San Jose', 'Phoenix', 'San Bernardino', 'Sacramento', 'Wichita']","['Wichita', 'Chicago', 'Louisville', 'Atlanta', 'Salt Lake City', 'Phoenix', 'Sacramento', 'San Bernardino', 'San Jose', 'Wichita']",0.342558,0.04769995154105291,0.14960094348986158,0.2651638554638923,0.595966230536143,1.5102551976599583,0.007312630269910497,0.016079028952761285,7628.0,1.0,1.0,1.0,1.0,1.0,1.31816990037,1.24541164132,2,2,2,2,2
128,9,"['Albany', 'Rochester', 'Detroit', 'Stockton', 'Fresno', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Rochester', 'Detroit', 'Fresno', 'Stockton', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Rochester', 'Detroit', 'Fresno', 'Stockton', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Rochester', 'Detroit', 'Fresno', 'Stockton', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Rochester', 'Detroit', 'Fresno', 'Stockton', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Rochester', 'Detroit', 'Fresno', 'Stockton', 'Bakersfield', 'Tulsa', 'Bridgeport', 'Springfield', 'Albany']","['Albany', 'Bridgeport', 'Tulsa', 'Stockton', 'Bakersfield', 'Fresno', 'Detroit', 'Springfield', 'Rochester', 'Albany']","['Albany', 'Bridgeport', 'Tulsa', 'Rochester', 'Fresno', 'Bakersfield', 'Stockton', 'Detroit', 'Springfield', 'Albany']",0.571934,0.039240541740830234,0.15927537093440852,0.2533421688516507,0.5079449726716719,1.240241006829459,0.007007801599485255,0.014010357838491852,8783.0,1.01423203917,1.01423203917,1.01423203917,1.01423203917,1.01423203917,1.10736650347,1.40214049869,2,2,2,2,2
129,9,"['Milwaukee', 'Albany', 'Worcester', 'Norfolk', 'Richmond', 'Knoxville', 'Birmingham', 'Fresno', 'Spokane', 'Milwaukee']","['Milwaukee', 'Spokane', 'Fresno', 'Birmingham', 'Richmond', 'Norfolk', 'Worcester', 'Albany', 'Knoxville', 'Milwaukee']","['Milwaukee', 'Albany', 'Worcester', 'Norfolk', 'Richmond', 'Birmingham', 'Knoxville', 'Fresno', 'Spokane', 'Milwaukee']","['Milwaukee', 'Albany', 'Worcester', 'Norfolk', 'Richmond', 'Birmingham', 'Knoxville', 'Fresno', 'Spokane', 'Milwaukee']","['Milwaukee', 'Albany', 'Worcester', 'Norfolk', 'Richmond', 'Birmingham', 'Knoxville', 'Fresno', 'Spokane', 'Milwaukee']","['Milwaukee', 'Albany', 'Worcester', 'Norfolk', 'Richmond', 'Birmingham', 'Knoxville', 'Fresno', 'Spokane', 'Milwaukee']","['Milwaukee', 'Spokane', 'Fresno', 'Worcester', 'Albany', 'Birmingham', 'Richmond', 'Norfolk', 'Knoxville', 'Milwaukee']","['Milwaukee', 'Spokane', 'Fresno', 'Knoxville', 'Birmingham', 'Albany', 'Richmond', 'Norfolk', 'Worcester', 'Milwaukee']",0.451738,0.052145270045911574,0.14260478418906536,0.2098782922844658,0.40372738180095546,1.0119228402303992,0.00554524968012432,0.015522271759294106,9772.0,1.08145722472,1.05444126074,1.05444126074,1.05444126074,1.05444126074,1.22902169464,1.18665575113,1,1,1,1,1
130,9,"['Los Angeles', 'Phoenix', 'Albuquerque', 'Daytona', 'Buffalo', 'Akron', 'Saint Louis', 'Sacramento', 'Fresno', 'Los Angeles']","['Los Angeles', 'Phoenix', 'Daytona', 'Akron', 'Buffalo', 'Saint Louis', 'Albuquerque', 'Sacramento', 'Fresno', 'Los Angeles']","['Los Angeles', 'Phoenix', 'Daytona', 'Akron', 'Buffalo', 'Saint Louis', 'Albuquerque', 'Sacramento', 'Fresno', 'Los Angeles']","['Los Angeles', 'Phoenix', 'Daytona', 'Akron', 'Buffalo', 'Saint Louis', 'Albuquerque', 'Sacramento', 'Fresno', 'Los Angeles']","['Los Angeles', 'Sacramento', 'Fresno', 'Saint Louis', 'Buffalo', 'Akron', 'Daytona', 'Albuquerque', 'Phoenix', 'Los Angeles']","['Los Angeles', 'Sacramento', 'Fresno', 'Saint Louis', 'Buffalo', 'Akron', 'Daytona', 'Albuquerque', 'Phoenix', 'Los Angeles']","['Los Angeles', 'Akron', 'Daytona', 'Buffalo', 'Saint Louis', 'Albuquerque', 'Phoenix', 'Sacramento', 'Fresno', 'Los Angeles']","['Los Angeles', 'Sacramento', 'Albuquerque', 'Saint Louis', 'Daytona', 'Akron', 'Buffalo', 'Phoenix', 'Fresno', 'Los Angeles']",0.357081,0.057496758438561564,0.2089889968942621,0.3612121619464491,0.767156471500864,1.9164195238615331,0.01402482910040019,0.022437486172605096,9531.0,1.01741685028,1.01741685028,1.01741685028,1.016577484,1.016577484,1.14111845557,1.09810093379,2,2,2,3,3
